sample_id,class_id,class_name,macro_class,season,confidence,split,source,notes,scl,x,y,B04,B03,B02,B05,B06,B07,B08,B8A,B11,B12
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743280.0,7400920.0,3249.0,2770.0,2259.0,3372.5,3473.0,3523.0,3492.0,3445.0,3626.5,3420.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743300.0,7400920.0,3187.0,2754.0,2267.0,3389.5,3492.0,3571.5,3461.0,3486.0,3648.0,3440.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743320.0,7400920.0,3326.0,2849.0,2333.0,3516.5,3600.5,3656.0,3574.0,3579.5,3780.5,3571.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742840.0,7400900.0,3027.0,2582.0,2114.0,3323.5,3415.5,3460.5,3309.0,3450.5,3591.0,3361.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742860.0,7400900.0,3433.0,2887.0,2389.0,3592.5,3687.0,3739.0,3666.0,3682.0,3884.5,3623.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742880.0,7400900.0,3768.0,3171.0,2606.0,3967.0,4019.5,4090.5,3990.0,3999.0,4271.0,3968.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742900.0,7400900.0,3547.0,3008.0,2451.0,3919.0,4031.0,4040.5,3856.0,3984.5,4253.0,3994.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742920.0,7400900.0,3704.0,3173.0,2610.0,3819.0,3864.0,3985.0,4021.0,3889.5,4096.5,3748.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742940.0,7400900.0,4172.0,3576.0,2929.0,4071.0,4139.0,4289.5,4436.0,4127.0,4374.5,3936.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742960.0,7400900.0,4154.0,3545.0,2907.0,4282.0,4371.5,4477.0,4432.0,4320.0,4552.0,4110.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742980.0,7400900.0,4210.0,3609.0,2968.0,4357.0,4443.5,4534.5,4506.0,4424.0,4595.5,4168.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743000.0,7400900.0,4236.0,3633.0,3030.0,4316.0,4421.5,4489.0,4516.0,4404.0,4509.5,4143.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743020.0,7400900.0,4011.0,3460.0,2872.0,4106.0,4212.5,4284.0,4336.0,4187.0,4305.5,4001.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743040.0,7400900.0,4003.0,3440.0,2869.0,4076.5,4160.5,4268.5,4346.0,4128.5,4280.5,3924.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743060.0,7400900.0,3822.0,3294.0,2750.0,3980.0,4045.0,4169.0,4164.0,4090.0,4175.0,3840.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743080.0,7400900.0,3302.0,2889.0,2438.0,3538.0,3637.5,3700.5,3628.0,3601.5,3754.0,3454.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743100.0,7400900.0,2646.0,2339.0,2025.0,2850.0,2908.5,3028.5,2836.0,2955.5,3113.0,2870.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743120.0,7400900.0,2544.0,2199.0,1862.0,2774.0,2915.5,2932.5,2730.0,2947.0,3185.5,2932.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743140.0,7400900.0,3862.0,3262.0,2738.0,3869.0,3932.5,3980.5,4091.0,3885.5,3956.0,3797.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743160.0,7400900.0,3473.0,2967.0,2461.0,3828.0,3904.5,3966.0,3765.0,3875.0,4109.5,3962.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743180.0,7400900.0,3456.0,2968.0,2471.0,3609.0,3679.0,3735.0,3730.0,3671.0,3919.0,3766.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743200.0,7400900.0,3328.0,2854.0,2355.0,3469.5,3565.5,3611.0,3600.0,3567.5,3826.5,3656.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743220.0,7400900.0,3407.0,2901.0,2374.0,3531.0,3593.5,3629.5,3614.0,3574.5,3786.5,3602.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743240.0,7400900.0,3246.0,2783.0,2291.0,3463.0,3552.0,3580.5,3514.0,3518.0,3725.0,3534.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743260.0,7400900.0,3186.0,2717.0,2251.0,3337.0,3427.0,3503.0,3462.0,3454.5,3657.5,3452.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743280.0,7400900.0,3251.0,2772.0,2274.0,3384.0,3466.0,3517.0,3502.0,3430.0,3647.0,3450.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743300.0,7400900.0,3213.0,2759.0,2298.0,3374.0,3458.0,3535.5,3504.0,3464.5,3641.5,3446.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743320.0,7400900.0,3194.0,2737.0,2227.0,3409.5,3511.0,3538.0,3451.0,3472.0,3680.0,3486.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742840.0,7400880.0,3426.0,2911.0,2454.0,3285.0,3342.5,3406.0,3672.0,3327.5,3530.5,3236.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742860.0,7400880.0,3892.0,3269.0,2698.0,3725.0,3802.0,3860.0,4164.0,3826.0,3972.0,3654.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742880.0,7400880.0,3759.0,3186.0,2618.0,3948.0,4092.5,4083.5,4034.0,3995.0,4283.5,4044.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742900.0,7400880.0,3716.0,3108.0,2604.0,3905.0,3999.0,4110.5,3958.0,3976.5,4196.5,3924.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742920.0,7400880.0,3515.0,3030.0,2479.0,3657.0,3752.5,3828.5,3771.0,3734.0,3962.0,3634.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742940.0,7400880.0,3488.0,2988.0,2471.0,3814.5,3982.5,3990.5,3718.0,3923.0,4119.5,3767.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742960.0,7400880.0,3782.0,3214.0,2691.0,4060.5,4213.0,4272.5,4017.0,4194.5,4309.0,3949.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742980.0,7400880.0,3923.0,3325.0,2813.0,4182.5,4318.5,4376.0,4228.0,4301.0,4389.5,4035.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743000.0,7400880.0,3957.0,3361.0,2794.0,4260.5,4403.5,4433.5,4258.0,4361.0,4429.0,4060.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743020.0,7400880.0,3629.0,3099.0,2503.0,3977.0,4114.0,4217.5,3900.0,4168.0,4210.0,3890.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743040.0,7400880.0,4290.0,3673.0,3011.0,4330.0,4468.0,4539.0,4668.0,4438.5,4458.0,4106.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743060.0,7400880.0,4240.0,3589.0,2953.0,4395.0,4513.0,4613.5,4580.0,4504.5,4500.5,4114.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743080.0,7400880.0,3643.0,3138.0,2565.0,3801.5,3953.0,4023.0,3903.0,3927.5,3963.0,3631.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743100.0,7400880.0,2915.0,2557.0,2140.0,3032.0,3126.0,3230.5,3182.0,3142.0,3275.0,3000.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743120.0,7400880.0,3010.0,2577.0,2173.0,2809.5,2891.5,2965.0,3185.0,2895.5,3118.5,2845.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743140.0,7400880.0,3170.0,2745.0,2278.0,3391.0,3419.0,3528.5,3376.0,3431.0,3546.5,3315.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743160.0,7400880.0,3629.0,3089.0,2555.0,3771.0,3858.0,3889.5,3886.0,3818.5,4000.0,3868.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743180.0,7400880.0,3574.0,3024.0,2535.0,3767.0,3824.5,3885.5,3833.0,3818.5,4072.5,3944.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743200.0,7400880.0,3321.0,2824.0,2379.0,3600.5,3688.0,3740.5,3617.0,3659.0,3984.0,3837.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743220.0,7400880.0,3424.0,2931.0,2388.0,3557.5,3622.0,3670.5,3646.0,3610.5,3870.0,3668.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743240.0,7400880.0,3124.0,2662.0,2209.0,3380.0,3485.5,3504.0,3396.0,3453.0,3721.0,3534.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743260.0,7400880.0,3297.0,2811.0,2334.0,3380.5,3451.0,3532.5,3571.0,3490.5,3696.5,3496.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743280.0,7400880.0,3187.0,2742.0,2251.0,3401.0,3482.0,3531.0,3467.0,3474.0,3706.0,3518.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743300.0,7400880.0,3208.0,2751.0,2260.0,3365.5,3438.5,3505.0,3494.0,3442.0,3666.0,3461.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743320.0,7400880.0,3245.0,2780.0,2256.0,3395.5,3494.5,3516.5,3485.0,3442.0,3666.5,3472.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743340.0,7400880.0,3082.0,2606.0,2130.0,3311.0,3411.0,3472.0,3382.0,3413.0,3602.0,3382.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742960.0,7400860.0,3430.0,2975.0,2474.0,3541.0,3652.5,3750.0,3729.0,3724.5,3843.0,3508.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,742980.0,7400860.0,3582.0,3098.0,2553.0,3776.0,3888.5,3987.5,3861.0,3943.0,4091.0,3719.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743000.0,7400860.0,3561.0,3107.0,2552.0,3934.5,3974.0,4122.5,3927.0,4021.0,4099.5,3720.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743020.0,7400860.0,2978.0,2577.0,2202.0,3475.0,3657.5,3702.5,3246.0,3665.5,3815.5,3514.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743040.0,7400860.0,3537.0,3039.0,2536.0,3837.5,4048.0,4013.0,3836.0,4006.0,4065.5,3758.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743060.0,7400860.0,3790.0,3282.0,2688.0,4139.5,4265.5,4394.5,4186.0,4252.0,4272.5,3937.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743080.0,7400860.0,3771.0,3231.0,2642.0,3998.5,4108.5,4183.0,4046.0,4068.0,4102.5,3765.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743100.0,7400860.0,3208.0,2824.0,2297.0,3356.5,3468.0,3543.5,3467.0,3510.5,3541.0,3250.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743120.0,7400860.0,2865.0,2519.0,2086.0,2959.5,3095.5,3100.0,3087.0,3096.0,3173.5,2937.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743140.0,7400860.0,2850.0,2464.0,2074.0,3086.5,3136.5,3196.5,3073.0,3159.5,3293.0,3059.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743160.0,7400860.0,3821.0,3226.0,2697.0,3761.5,3838.0,3864.0,4061.0,3795.0,3941.5,3800.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743180.0,7400860.0,3649.0,3082.0,2562.0,3967.0,4054.0,4115.0,3946.0,4017.0,4269.0,4143.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743200.0,7400860.0,3469.0,2961.0,2474.0,3680.0,3771.0,3818.0,3738.0,3743.0,4095.5,3972.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743220.0,7400860.0,3427.0,2912.0,2405.0,3576.5,3660.0,3711.5,3683.0,3642.0,3959.5,3796.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743240.0,7400860.0,3251.0,2761.0,2312.0,3447.5,3551.0,3566.5,3548.0,3536.0,3830.0,3639.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743260.0,7400860.0,3232.0,2759.0,2277.0,3410.5,3492.0,3560.0,3517.0,3525.0,3763.5,3562.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743280.0,7400860.0,3227.0,2768.0,2295.0,3403.0,3490.5,3561.0,3506.0,3479.0,3762.0,3567.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743300.0,7400860.0,3354.0,2841.0,2332.0,3434.0,3532.5,3578.5,3610.0,3513.5,3754.0,3554.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743320.0,7400860.0,3258.0,2804.0,2286.0,3414.5,3510.0,3549.0,3493.0,3486.0,3702.5,3525.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743340.0,7400860.0,3127.0,2667.0,2180.0,3296.5,3382.0,3451.0,3372.0,3387.5,3598.5,3399.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743080.0,7400840.0,3703.0,3222.0,2642.0,3905.5,4060.5,4133.5,4049.0,3987.0,4075.5,3700.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743100.0,7400840.0,3442.0,3023.0,2437.0,3539.0,3648.0,3792.5,3741.0,3704.5,3744.5,3402.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743120.0,7400840.0,2947.0,2569.0,2121.0,3142.5,3228.5,3309.5,3210.0,3242.0,3360.5,3077.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743140.0,7400840.0,2861.0,2482.0,2079.0,2942.5,3066.0,3102.0,3057.0,3066.0,3215.5,2989.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743160.0,7400840.0,3604.0,3046.0,2532.0,3655.0,3727.5,3774.5,3785.0,3688.5,3813.0,3619.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743180.0,7400840.0,3975.0,3330.0,2748.0,4207.0,4252.0,4328.0,4280.0,4249.5,4447.5,4293.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743200.0,7400840.0,3656.0,3083.0,2557.0,3931.5,3996.0,4043.5,3968.0,3966.5,4321.0,4166.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743220.0,7400840.0,3465.0,2944.0,2459.0,3688.0,3749.5,3809.0,3722.0,3752.0,4087.5,3945.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743240.0,7400840.0,3337.0,2845.0,2375.0,3539.0,3628.0,3662.5,3621.0,3618.0,3935.0,3771.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743260.0,7400840.0,3242.0,2757.0,2301.0,3434.5,3499.0,3563.5,3512.0,3532.0,3815.5,3626.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743280.0,7400840.0,3363.0,2845.0,2400.0,3464.5,3544.5,3602.5,3646.0,3538.0,3841.0,3675.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743300.0,7400840.0,3387.0,2886.0,2364.0,3550.0,3629.0,3659.5,3641.0,3599.5,3880.0,3690.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743320.0,7400840.0,3207.0,2736.0,2254.0,3424.0,3520.0,3570.0,3501.0,3510.5,3773.0,3575.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743340.0,7400840.0,3265.0,2776.0,2306.0,3369.0,3472.0,3520.5,3549.0,3468.0,3718.0,3537.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743360.0,7400840.0,3234.0,2734.0,2265.0,3446.0,3538.0,3625.5,3531.0,3553.0,3774.0,3561.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743200.0,7400820.0,4005.0,3364.0,2788.0,4308.5,4436.0,4440.0,4292.0,4371.0,4611.0,4471.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743220.0,7400820.0,3672.0,3095.0,2585.0,3905.0,4004.5,4054.0,3946.0,3990.5,4288.5,4098.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743240.0,7400820.0,3452.0,2917.0,2430.0,3655.5,3739.5,3797.0,3743.0,3729.0,4043.5,3890.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743260.0,7400820.0,3405.0,2916.0,2464.0,3573.5,3636.0,3685.5,3634.0,3626.0,3927.5,3782.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743280.0,7400820.0,3415.0,2907.0,2435.0,3586.5,3686.5,3710.0,3699.0,3649.0,3953.5,3818.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743300.0,7400820.0,3293.0,2804.0,2343.0,3519.5,3624.0,3654.0,3588.0,3587.5,3908.0,3758.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743320.0,7400820.0,3270.0,2789.0,2314.0,3430.0,3520.5,3575.0,3563.0,3529.0,3822.0,3647.0
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743340.0,7400820.0,3338.0,2840.0,2360.0,3444.5,3556.0,3594.5,3619.0,3545.0,3830.0,3665.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743360.0,7400820.0,3231.0,2738.0,2263.0,3420.5,3508.5,3595.5,3527.0,3551.0,3814.0,3629.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743320.0,7400800.0,3414.0,2882.0,2414.0,3547.5,3609.5,3695.0,3697.0,3606.5,3886.0,3741.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743340.0,7400800.0,3321.0,2829.0,2379.0,3501.5,3598.0,3644.0,3626.0,3595.0,3894.5,3752.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743360.0,7400800.0,3298.0,2803.0,2338.0,3473.0,3533.5,3624.0,3592.0,3573.5,3862.5,3684.5
suelo_rocoso_001,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,743380.0,7400800.0,3316.0,2812.0,2311.0,3480.0,3576.0,3633.0,3582.0,3555.0,3845.0,3674.5
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744900.0,7402960.0,2774.0,2424.0,2018.5,3037.0,3129.0,3195.5,3012.0,3131.5,3678.5,3561.5
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744880.0,7402940.0,3204.0,2749.0,2269.0,3316.0,3395.0,3434.5,3434.0,3418.5,3892.5,3796.5
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744900.0,7402940.0,2756.0,2358.0,1979.5,2991.5,3060.0,3139.0,2987.0,3086.0,3666.5,3610.5
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744860.0,7402920.0,3223.0,2742.0,2261.0,3396.0,3444.0,3511.0,3468.0,3468.5,3905.0,3756.5
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744880.0,7402920.0,3088.0,2659.0,2213.0,3299.5,3404.0,3433.5,3324.0,3399.5,3855.0,3739.0
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744900.0,7402920.0,2795.0,2430.0,2042.0,2920.0,3006.5,3090.0,3006.0,3039.0,3619.0,3554.0
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744840.0,7402900.0,2929.0,2490.0,2044.0,3117.5,3191.0,3229.5,3167.0,3206.5,3705.0,3589.0
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744860.0,7402900.0,3295.0,2787.0,2301.0,3345.0,3440.5,3508.0,3535.0,3435.5,3870.0,3725.0
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744880.0,7402900.0,3129.0,2695.0,2224.0,3338.5,3411.5,3474.0,3383.0,3416.5,3865.5,3759.5
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744900.0,7402900.0,2815.0,2432.0,2045.0,2975.0,3061.5,3116.0,3053.0,3098.5,3676.0,3588.5
suelo_rocoso_002,4,suelo_rocoso,sin_vegetacion,seca,alta,train,sentinel2_l2a_2025,suelo rocoso,5,744820.0,7402880.0,2958.0,2527.0,2117.0,3040.5,3113.0,3187.5,3175.0,3150.5,3640.5,3560.0
